ID,Acceleration x,Acceleration y,Acceleration z,Gyroscope x,Gyroscope y,Gyroscope z,Quaternion w,Quaternion x,Quaternion y,Quaternion z,Linear Acceleration x,Linear Acceleration y,Linear Acceleration z,Time,Battery
12,0.00293,0.9653,-0.1694,-0.005722,0.01717,0.1945,6.9,-35.25,-3.9,0.6069,0.7183,0.2601,0.2193,-1304530905,98
13,-0.01221,0.05176,1.012,0.3681,-0.206,-0.2098,0.88837,0.019935,0.016695,0.45839,-0.0008087,0.001038,0.01308,43939553,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.02002,0.9463,-0.2476,0.07248,-0.2689,0.06104,-1.35,-39,15.45,0.075237,0.08809,-0.7865,-0.6067,-1304683281,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.00293,0.9673,-0.1533,0.103,0,-0.0515,0.50949,0.59652,0.4721,0.40213,-0.001617,-0.02023,0.00412,-1304635646,68
6,0.01855,0.9688,-0.2012,-0.07057,0.1259,-0.05913,0.17246,0.224,0.74159,0.60838,0.001801,-0.01083,-0.000885,-1303945998,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.0004883,0.9697,-0.167,-0.07629,-0.1011,0.08392,0.50651,0.60627,0.47022,0.39342,-0.001175,-0.01442,0.01036,-1304215895,126
9,0.01318,1.006,-0.127,0.1144,-0.08392,0.06104,0.45075,0.51759,0.54408,0.48259,0.00412,0.0146,0.0009155,-1304880245,70
10,-0.02539,0.98,-0.2192,0.1392,0.3128,0.0267,0.60073,0.74822,0.22408,0.17052,-0.01132,0.004608,0.0008545,-1304566518,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,-0.01074,0.9741,-0.1768,0.1774,0.1392,0.2556,7.35,-33.75,-1.8,0.60686,0.7183,0.2601,0.2194,-1304490908,98
13,-0.01221,0.05176,1.012,0.3681,-0.206,-0.2098,0.88837,0.019935,0.016695,0.45839,-0.0008087,0.001038,0.01308,43939553,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.004883,0.9502,-0.2534,0.07248,0.2193,0.06104,-2.55,-37.2,15.6,0.075375,0.08828,-0.7864,-0.6067,-1304655245,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.004395,0.9727,-0.1631,0.103,0,-0.0515,0.50944,0.59657,0.47211,0.40212,-0.003159,-0.01485,-0.005524,-1304385185,68
6,0.01416,0.9746,-0.1968,0.0515,-0.1183,0.124,0.17138,0.22272,0.74202,0.60864,-0.002609,-0.004944,0.003616,-1303875504,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.003418,0.959,-0.1733,-0.07629,0.08202,-0.09918,0.50643,0.60634,0.47017,0.39347,0.002487,-0.02515,0.004074,-1304105417,126
9,0.01367,0.9766,-0.1284,-0.1049,-0.1297,-0.1125,0.45118,0.51824,0.54352,0.48213,0.004395,-0.01517,-0.0004425,-1304782011,70
10,-0.01709,0.9644,-0.2305,-0.1659,0.06866,-0.09537,0.60059,0.74814,0.22447,0.17086,-0.003098,-0.011,-0.01027,-1304434578,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.0004883,0.9556,-0.1709,0.1774,0.0782,-0.2937,8.25,-35.1,-4.5,0.60678,0.7181,0.2605,0.2197,-1304400023,98
13,-0.01221,0.05176,1.012,0.3681,-0.206,-0.2098,0.88837,0.019935,0.016695,0.45839,-0.0008087,0.001038,0.01308,43939553,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.005371,0.9478,-0.2505,-0.1106,0.03624,-0.06104,-2.55,-37.95,14.85,0.075453,0.08847,-0.7865,-0.6066,-1304625012,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.007324,0.9731,-0.1563,-0.1411,-0.06104,-0.4177,0.50948,0.59653,0.47204,0.40219,-0.006165,-0.01439,0.001099,-1304245777,68
6,0.01318,0.9868,-0.2075,0.2346,-0.2403,0.124,0.17134,0.22271,0.74201,0.60866,-0.003647,0.007248,-0.007156,-1303795533,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.001465,0.9653,-0.1665,0.04578,0.3262,0.206,0.50634,0.60606,0.47046,0.39367,-0.002213,-0.01881,0.0108,-1304045881,126
9,0.01563,0.9966,-0.1362,0.3223,-0.06866,-0.1125,0.45112,0.51823,0.5435,0.48223,0.006195,0.004852,-0.008331,-1304711937,70
10,-0.001953,0.9731,-0.2197,0.01717,0.007629,0.2098,0.60062,0.74816,0.22439,0.17077,0.01207,-0.002213,0.0004578,-1304336836,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,-0.005859,0.9663,-0.1655,-0.005722,0.1392,0.01144,6.9,-35.25,-3.15,0.60676,0.718,0.2607,0.2199,-1304250252,98
13,-0.01221,0.05176,1.012,0.3681,-0.206,-0.2098,0.88837,0.019935,0.016695,0.45839,-0.0008087,0.001038,0.01308,43939553,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.02051,0.9443,-0.2485,-0.04959,-0.0248,0.2441,-2.25,-39.15,15.15,0.075742,0.08878,-0.7864,-0.6066,-1304585241,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.009766,0.9766,-0.1611,-0.1411,-0.06104,0.1316,0.50953,0.59649,0.47207,0.40216,-0.008469,-0.01099,-0.003845,-1304145137,68
6,0.004395,0.9639,-0.2036,-0.009537,0.1869,0.124,0.17114,0.22248,0.74208,0.60871,-0.01245,-0.0157,-0.00325,-1303715533,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.00293,0.9609,-0.1748,-0.01526,0.2041,-0.03815,0.50661,0.60657,0.46989,0.39323,0.001999,-0.02319,0.00264,-1303945398,126
9,0.01123,0.9976,-0.1245,0.0782,0.1144,0.07057,0.45123,0.51832,0.54337,0.48216,0.001785,0.005814,0.003311,-1304682532,70
10,-0.02881,0.9697,-0.2104,-0.1659,-0.05341,-0.03433,0.6006,0.74824,0.2243,0.17059,-0.01465,-0.005585,0.009903,-1304227349,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,-0.0004883,0.9673,-0.1621,0.2995,0.2613,-0.04959,7.2,-33.6,-4.2,0.6067,0.718,0.2609,0.22,-1304130738,98
13,-0.01221,0.05176,1.012,0.3681,-0.206,-0.2098,0.88837,0.019935,0.016695,0.45839,-0.0008087,0.001038,0.01308,43939553,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.01563,0.9614,-0.2441,0.1945,-0.2079,-0.1221,-2.1,-39,15,0.075974,0.08906,-0.7863,-0.6066,-1304500389,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.0004883,0.9712,-0.147,-0.1411,0.06104,0.009537,0.50958,0.59644,0.47204,0.4022,0.001801,-0.01637,0.01016,-1304005200,68
6,0.02197,0.9814,-0.2075,0.0515,0.003815,0.06294,0.17145,0.22299,0.7419,0.60866,0.004929,0.001862,-0.007248,-1303645438,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.001953,0.9668,-0.1694,-0.01526,-0.1011,0.08392,0.50671,0.60662,0.46977,0.39316,-0.002869,-0.01735,0.007919,-1303905327,126
9,0.01563,0.9922,-0.126,-0.04387,0.05341,-0.2956,0.45143,0.51854,0.54314,0.48201,0.006134,0.0004425,0.001785,-1304600184,70
10,-0.01465,0.9834,-0.2217,-0.1659,0.1297,-0.03433,0.60059,0.74825,0.2243,0.17059,-0.0005035,0.008087,-0.001312,-1304196682,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,-0.01025,0.9775,-0.166,-0.2499,0.01717,-0.04959,8.25,-33.9,-4.5,0.60688,0.7181,0.2603,0.2195,-1304060186,98
13,-0.01221,0.05176,1.012,0.3681,-0.206,-0.2098,0.88837,0.019935,0.016695,0.45839,-0.0008087,0.001038,0.01308,43939553,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.01563,0.9614,-0.2441,0.1945,-0.2079,-0.1221,-2.1,-39,15,0.075974,0.08906,-0.7863,-0.6066,-1304500389,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.01221,0.9731,-0.1528,0.2251,-0.1221,-0.1736,0.50955,0.59647,0.47201,0.40224,0.0134,-0.01442,0.004303,-1303865678,68
6,0.007813,0.9756,-0.2061,-0.07057,-0.2403,0.06294,0.17193,0.22357,0.74174,0.60851,-0.009216,-0.003983,-0.005737,-1303576004,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.0009766,0.957,-0.1621,-0.2594,0.08202,-0.03815,0.50653,0.60639,0.47008,0.39337,0.0001373,-0.0271,0.01527,-1303815381,126
9,0.0166,0.9858,-0.1216,0.01717,-0.007629,0.07057,0.45137,0.51847,0.54321,0.48206,0.007126,-0.005905,0.00621,-1304581937,70
10,-0.003418,0.9902,-0.2065,0.1392,0.06866,0.08774,0.60057,0.74821,0.22441,0.1707,0.0107,0.01492,0.01382,-1304136718,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,-0.006348,0.9697,-0.1636,-0.005722,-0.1049,0.01144,7.65,-34.95,-3.9,0.60694,0.7181,0.2603,0.2197,-1303940147,98
13,-0.01221,0.05176,1.012,0.3681,-0.206,-0.2098,0.88837,0.019935,0.016695,0.45839,-0.0008087,0.001038,0.01308,43939553,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.01611,0.9561,-0.251,0.01144,0.09727,0.1831,-2.55,-38.4,15.6,0.076065,0.08916,-0.7863,-0.6066,-1304486138,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.003906,0.9707,-0.1563,-0.1411,-0.1221,0.009537,0.50951,0.5965,0.47202,0.40222,0.005066,-0.01685,0.0009918,-1303795172,68
6,0.01904,0.9775,-0.1948,-0.07057,-0.05722,0.001907,0.17146,0.22298,0.74184,0.60874,0.001953,-0.002075,0.005264,-1303495994,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.007813,0.9722,-0.1699,-0.3204,0.1431,-0.03815,0.50685,0.60676,0.46953,0.39306,0.00679,-0.01199,0.007309,-1303725321,126
9,0.01514,0.9858,-0.126,-0.04387,-0.3128,-0.0515,0.45104,0.51798,0.54361,0.48244,0.005753,-0.005936,0.001663,-1304472565,70
10,-0.0166,0.9785,-0.2173,-0.04387,0.1907,0.08774,0.60059,0.7482,0.22438,0.17072,-0.002533,0.003189,0.003021,-1304107351,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,-0.00293,0.9658,-0.1548,-0.005722,0.1392,0.1945,8.7,-32.85,-3,0.60706,0.7181,0.2601,0.2194,-1303880735,98
13,-0.01221,0.05176,1.012,0.3681,-0.206,-0.2098,0.88837,0.019935,0.016695,0.45839,-0.0008087,0.001038,0.01308,43939553,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.008789,0.9517,-0.2397,0.01144,-0.0248,-0.1831,-1.65,-39.3,14.4,0.076832,0.09003,-0.7862,-0.6065,-1304367874,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.01709,0.9736,-0.1558,-0.1411,-0.3052,-0.1125,0.50956,0.59646,0.47203,0.4022,-0.01581,-0.01393,0.001404,-1303685217,68
6,0.021,0.9854,-0.2041,-0.009537,0.309,0.001907,0.17247,0.2244,0.74139,0.60847,0.003662,0.005737,-0.004059,-1303425525,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.00293,0.958,-0.1714,0.04578,-0.2232,0.206,0.50694,0.60689,0.46933,0.39298,0.001785,-0.02617,0.005783,-1303675292,126
9,0.008301,1.004,-0.1401,0.0782,0.1144,0.009537,0.45028,0.51712,0.54441,0.48317,-0.001129,0.01262,-0.01254,-1304218080,70
10,-0.006348,0.9678,-0.2168,0.1392,0.007629,-0.3395,0.60055,0.74813,0.22461,0.17086,0.007782,-0.007553,0.003494,-1304056733,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.005859,0.9585,-0.1611,0.2995,-0.227,0.07248,8.85,-36,-2.85,0.60701,0.7181,0.2602,0.2196,-1303850154,98
13,-0.01221,0.05176,1.012,0.3681,-0.206,-0.2098,0.88837,0.019935,0.016695,0.45839,-0.0008087,0.001038,0.01308,43939553,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.01123,0.9507,-0.2568,-0.1106,0.03624,-0.1221,-2.1,-38.25,15,0.07645,0.0895,-0.7863,-0.6066,-1304254924,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.01025,0.9771,-0.1553,0.103,0.06104,0.2537,0.50963,0.5964,0.47201,0.40223,-0.008926,-0.01054,0.001694,-1303583324,68
6,0.01221,0.978,-0.1997,-0.07057,0.003815,0.246,0.17248,0.22425,0.74146,0.60845,-0.004913,-0.001587,0.0003815,-1303345487,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.002441,0.9692,-0.1753,0.1068,0.02098,0.08392,0.5071,0.60713,0.46906,0.39273,0.001297,-0.01492,0.001953,-1303555423,126
9,0.01074,0.9927,-0.1235,-0.1659,-0.007629,0.1316,0.45022,0.51708,0.54446,0.4832,0.001297,0.0009003,0.004105,-1304168168,70
10,-0.01709,0.9668,-0.2085,-0.227,-0.05341,-0.1564,0.6006,0.7481,0.22458,0.17088,-0.002991,-0.00856,0.01167,-1304006746,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.003906,0.9761,-0.1602,0.05531,0.2003,0.1335,8.1,-33.75,-3.9,0.60697,0.718,0.2603,0.2196,-1303810277,98
13,-0.01221,0.05176,1.012,0.3681,-0.206,-0.2098,0.88837,0.019935,0.016695,0.45839,-0.0008087,0.001038,0.01308,43939553,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.03174,0.9595,-0.2461,-0.04959,0.09727,-0.1221,-2.4,-39,13.65,0.076518,0.08953,-0.7863,-0.6066,-1304114964,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.001465,0.9692,-0.1563,0.04005,0.07248,-0.1068,0.50969,0.59635,0.47204,0.4022,0.002945,-0.01837,0.0006561,-1303485114,68
6,0.004395,0.9751,-0.1963,0.1736,-0.1183,-0.05913,0.17264,0.22449,0.74138,0.6084,-0.01279,-0.004517,0.003815,-1303275434,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.001953,0.9712,-0.1699,0.04578,0.02098,-0.03815,0.50708,0.60697,0.46925,0.39276,-0.002838,-0.01297,0.007309,-1303415885,126
9,0.004883,1,-0.1172,-0.04387,-0.007629,-0.1125,0.45022,0.51708,0.54447,0.4832,-0.004562,0.00824,0.01045,-1304128104,70
10,-0.01123,0.9746,-0.209,0.0782,0.3128,0.0267,0.60054,0.74804,0.22473,0.1711,0.002716,-0.0007477,0.01117,-1303937309,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,-0.005371,0.9746,-0.168,0.05531,0.2003,0.07248,7.95,-33.9,-2.7,0.60692,0.718,0.2605,0.2198,-1303770145,98
13,-0.01221,0.05176,1.012,0.3681,-0.206,-0.2098,0.88837,0.019935,0.016695,0.45839,-0.0008087,0.001038,0.01308,43939553,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.0127,0.9639,-0.2529,0.07248,0.09727,0,-1.95,-39.45,15.6,0.076589,0.08962,-0.7862,-0.6066,-1304087918,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.002441,0.9761,-0.1514,0.3452,0.2556,0.1373,0.50966,0.59638,0.47202,0.40222,0.003845,-0.01152,0.005585,-1303425226,68
6,0.01807,0.9844,-0.1934,0.0515,0.003815,0.06294,0.17288,0.22479,0.74118,0.60846,0.0007935,0.0047,0.006409,-1303195406,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.003906,0.9697,-0.1641,0.1678,-0.1011,0.145,0.50697,0.60686,0.46946,0.39284,-0.004684,-0.01442,0.01328,-1303325319,126
9,0.005859,0.9844,-0.1182,0.3223,-0.007629,-0.1125,0.45041,0.51726,0.54432,0.483,-0.003479,-0.007385,0.009521,-1304058706,70
10,-0.02441,0.9893,-0.2168,-0.1049,-0.1144,-0.09537,0.60061,0.74805,0.22462,0.17098,-0.01039,0.01389,0.003281,-1303876733,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,-0.008301,0.9717,-0.1567,-0.06676,0.1392,-0.2937,5.85,-33.75,-3.15,0.60701,0.7181,0.2601,0.2196,-1303710730,98
13,-0.01221,0.05176,1.012,0.3681,-0.206,-0.2098,0.88837,0.019935,0.016695,0.45839,-0.0008087,0.001038,0.01308,43939553,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.0166,0.9546,-0.2417,-0.1717,0.2193,0,-3,-39.45,14.85,0.076672,0.08971,-0.7862,-0.6066,-1304072861,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0.9912,-0.1587,0.2842,-0.1717,0.1373,0.50965,0.59638,0.47203,0.40221,0.001404,0.003616,-0.001709,-1303325720,68
6,0.021,0.98,-0.2056,0.1736,0.06485,0.06294,0.17275,0.22464,0.74118,0.60856,0.003662,0.0002747,-0.005936,-1303125986,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.005859,0.9668,-0.1807,-0.1984,0.02098,-0.03815,0.50717,0.60708,0.46915,0.39258,0.005081,-0.01735,-0.003342,-1303223553,126
9,0.006836,0.9751,-0.1294,0.2003,0.2365,0.009537,0.45014,0.51686,0.54469,0.48326,-0.002335,-0.01668,-0.00174,-1303976512,70
10,-0.02246,0.9712,-0.2158,-0.227,0.06866,0.1488,0.60057,0.74803,0.22472,0.17105,-0.008438,-0.004181,0.004303,-1303866814,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.003418,0.9688,-0.1621,-0.005722,0.1392,0.07248,7.5,-35.1,-3.45,0.60686,0.7178,0.2608,0.2201,-1303630766,98
13,-0.01221,0.05176,1.012,0.3681,-0.206,-0.2098,0.88837,0.019935,0.016695,0.45839,-0.0008087,0.001038,0.01308,43939553,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.01953,0.9629,-0.2617,-0.1106,0.09727,-0.1221,-1.95,-37.95,14.85,0.076771,0.09,-0.7862,-0.6065,-1303890886,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.008301,0.979,-0.1685,-0.2041,0.1945,0.1373,0.50965,0.59638,0.47202,0.40221,-0.006897,-0.008591,-0.01149,-1303255139,68
6,0.01563,0.9731,-0.1992,-0.009537,-0.3014,-0.3033,0.17304,0.22495,0.74105,0.60852,-0.001678,-0.006577,0.0002899,-1303045415,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.003906,0.9702,-0.1836,-0.07629,0.08202,-0.09918,0.50754,0.60755,0.46856,0.3921,-0.004715,-0.01393,-0.006271,-1303105402,126
9,0.01904,0.9834,-0.1182,0.0782,-0.007629,-0.1125,0.45007,0.5168,0.54473,0.48335,0.009796,-0.008377,0.00946,-1303928831,70
10,-0.01025,0.9771,-0.1997,0.1392,0.007629,-0.09537,0.60039,0.74774,0.2256,0.1718,0.003723,0.001663,0.02034,-1303687290,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,-0.003418,0.9751,-0.1606,-0.06676,-0.1049,-0.04959,5.25,-35.1,-2.25,0.60692,0.7178,0.2607,0.22,-1303610085,98
13,-0.01221,0.05176,1.012,0.3681,-0.206,-0.2098,0.88837,0.019935,0.016695,0.45839,-0.0008087,0.001038,0.01308,43939553,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.005371,0.9619,-0.2466,0.07248,-0.0248,0,-2.4,-40.35,13.95,0.077182,0.09041,-0.7861,-0.6065,-1303709859,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.009766,0.9849,-0.145,-0.02098,0.07248,-0.2289,0.50968,0.59636,0.47205,0.40219,-0.00827,-0.002731,0.01193,-1303223282,68
6,0.01611,0.9795,-0.1948,-0.07057,-0.05722,0.06294,0.17338,0.22543,0.74089,0.60844,-0.001297,-0.0002441,0.004654,-1302965428,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.005859,0.9644,-0.1738,0.1068,-0.04005,-0.09918,0.50764,0.60757,0.4685,0.39201,-0.006546,-0.01981,0.003448,-1303013537,126
9,-0.0004883,0.9893,-0.1201,-0.1049,0.05341,0.07057,0.44989,0.51646,0.54498,0.48359,-0.009628,-0.002533,0.00737,-1303848800,70
10,-0.007324,0.9736,-0.2114,-0.04387,-0.05341,0.2098,0.6003,0.74767,0.22591,0.17199,0.006729,-0.00174,0.008682,-1303605010,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,-0.006348,0.9658,-0.1655,0.05531,0.2613,-0.1717,7.65,-35.7,-4.35,0.60701,0.718,0.2603,0.2197,-1303510086,98
