ID,Acceleration x,Acceleration y,Acceleration z,Gyroscope x,Gyroscope y,Gyroscope z,Quaternion w,Quaternion x,Quaternion y,Quaternion z,Linear Acceleration x,Linear Acceleration y,Linear Acceleration z,Time,Battery
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.314,1.14,0.05176,-64.23,78.96,30.03,29.255,-24.892,-0.78712,0.56542,0.2799,0.56,0.537,-763403870,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.06738,1.125,0.1782,73.79,41.24,-36.58,0.51356,0.44048,0.4632,0.57243,-0.09592,0.1418,-0.004623,-762309916,68
6,0.1343,1.202,0.01318,-1.469,-6.186,-14.63,0.12803,0.16763,0.63877,0.73992,0.04977,0.214,-0.1145,-762393687,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.2598,1.173,0.6538,-26.75,9.218,10.19,0.32138,0.42417,0.58022,0.61656,0.1097,0.1852,0.687,-762468389,126
9,-0.377,0.6235,-0.06494,-149.1,-86.63,31.08,0.62138,0.20014,0.66408,0.36447,0.3024,-0.1093,-0.1028,-763357584,70
10,0.4297,0.5222,-0.3694,27.66,-16.1,-149.8,0.23785,0.3941,-0.88265,-0.095072,0.08473,0.1669,0.4994,-762730050,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.5005,0.3594,0.1753,10.4,98.67,-51.72,-28.206,-21.41,20.486,0.39009,0.1112,-0.7341,-0.5446,-762739497,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.314,1.14,0.05176,-64.23,78.96,30.03,29.255,-24.892,-0.78712,0.56542,0.2799,0.56,0.537,-763403870,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.208,0.7119,0.0918,45.9,94.76,-21.69,0.48872,0.4282,0.5127,0.56119,0.2285,-0.2821,-0.01575,-762240002,68
6,0.2158,1.426,-0.03369,1.583,-21.87,-28.24,0.13866,0.16695,0.63888,0.73806,0.1466,0.4364,-0.1616,-762353786,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.08838,0.9756,-0.03516,-63.37,23.32,-0.007629,0.32574,0.41138,0.56843,0.63367,-0.2394,-0.01282,-0.05045,-762426713,126
9,-0.3804,0.623,-0.04932,-141.8,-76.25,31.81,0.62659,0.197,0.65582,0.37211,0.2949,-0.1119,-0.1115,-763347026,70
10,0.209,0.4915,-0.3191,38.15,23.09,-151.7,0.23073,0.49753,-0.83093,-0.093731,-0.08118,0.1061,0.5569,-762651877,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.4199,0.3232,0.1323,19.8,117.9,-52.46,-28.956,-20.21,18.536,0.39769,0.1271,-0.7279,-0.5439,-762719010,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.314,1.14,0.05176,-64.23,78.96,30.03,29.255,-24.892,-0.78712,0.56542,0.2799,0.56,0.537,-763403870,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.2705,0.8657,0.1289,7.139,99.16,-3.01,0.41546,0.35729,0.58557,0.59736,-0.2108,-0.1307,0.07001,-762109991,68
6,0.3037,1.153,0.0708,24.96,8.707,-22.01,0.14772,0.16062,0.64638,0.73114,0.2598,0.1602,-0.04198,-762379973,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.3687,1.042,0.1543,-18.26,-16.42,-15.27,0.3419,0.39609,0.56102,0.64146,0.2441,0.05092,0.09758,-762428635,126
9,-0.5024,0.6963,0.07617,-111.4,-23.82,36.33,0.64116,0.1817,0.62395,0.40816,0.1493,-0.04604,-0.07918,-763306990,70
10,0.4629,0.7595,-0.3865,39.01,-41.61,-103.4,0.21145,0.56205,-0.79419,-0.092996,0.2316,0.3741,0.5068,-762591965,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.3433,0.3477,0.1255,23.34,140.2,-53.8,-28.956,-20.21,18.536,0.40733,0.1453,-0.7206,-0.5419,-762699507,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.314,1.14,0.05176,-64.23,78.96,30.03,29.255,-24.892,-0.78712,0.56542,0.2799,0.56,0.537,-763403870,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.07666,1.093,0.4897,11.72,-53.37,15.18,0.4174,0.354,0.6001,0.58339,0.1646,0.09756,0.4606,-761960513,68
6,0.2095,0.915,0.1011,10.56,49.97,-24.51,0.1424,0.14217,0.65593,0.72751,0.1894,-0.07983,0.001999,-762317684,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.1265,0.958,0.06592,-5.69,2.077,-22.16,0.35274,0.38167,0.56371,0.64197,0.03412,-0.03502,-0.007187,-762320411,126
9,-0.541,0.6724,0.1655,-95.67,14.08,33.95,0.64234,0.17184,0.61233,0.4277,0.09863,-0.07217,-0.02551,-763277490,70
10,0.9341,1.039,-0.4182,31.01,-55.77,-75.67,0.19663,0.57953,-0.7848,-0.09788,0.7389,0.6573,0.4853,-762561942,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.1563,0.4683,0.1846,1.791,126.1,-66.25,-30.756,-23.66,14.186,0.43802,0.2023,-0.6916,-0.5375,-762648910,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.3628,0.6836,0.1572,-103,-4.595,6.588,27.005,-25.492,-1.6871,0.54064,0.217,0.5362,0.6108,-763291035,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.355,0.8188,0.1362,-81.54,-124.5,46.92,0.48014,0.40458,0.49794,0.59818,-0.3608,-0.1654,-0.0405,-761850002,68
6,-0.2715,0.5869,0.187,-1.102,34.46,-11.45,0.12127,0.095525,0.66937,0.72672,-0.248,-0.4091,0.1014,-762189466,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.04346,0.877,0.06104,-15.46,3.481,-20.58,0.35814,0.37643,0.56412,0.64172,-0.03558,-0.1167,-0.01909,-762288645,126
9,-0.832,0.4277,0.2036,38.79,24.34,-9.264,0.61174,0.13113,0.63271,0.45636,-0.1776,-0.3102,0.03865,-763125229,70
10,1.979,1.593,-0.9749,13.19,40.42,31.08,0.18528,0.59493,-0.77583,-0.099116,1.81,1.218,-0.06316,-762502444,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.2476,0.6895,0.313,-15.91,59.49,-63.56,-30.149,-26.957,11.489,0.44835,0.2377,-0.6684,-0.5438,-762607264,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.1299,0.5728,0.2539,-103.9,-31.21,-4.948,27.005,-26.542,-2.4371,0.54826,0.207,0.5188,0.6224,-763263916,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.2578,0.6436,-0.2041,-27.96,-34.75,10.17,0.5159,0.4306,0.44221,0.59404,-0.3131,-0.3261,-0.4422,-761770012,68
6,-0.3081,1.326,0.06787,26.06,-13.51,2.098,0.12492,0.085983,0.6738,0.72319,-0.2641,0.3297,-0.009338,-762039573,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.03271,0.9458,0.04834,-50.25,3.725,-5.562,0.36941,0.36194,0.55651,0.65025,-0.02682,-0.04535,-0.07025,-762218595,126
9,-0.7192,0.2974,0.1626,53.38,5.232,-28.55,0.60998,0.13434,0.64476,0.44063,-0.05103,-0.4347,0.03014,-763076984,70
10,1.159,1.686,-1.204,-205.1,199.2,191.9,0.36057,0.49287,-0.79075,-0.042302,0.6302,1.264,-0.4675,-762390033,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.9458,1.282,0.7051,-45.21,-19.19,87.38,-30.449,-27.107,10.889,0.4644,0.2297,-0.6508,-0.555,-762537267,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.08594,0.5518,0.3799,-103.3,-34.14,-7.084,27.455,-26.092,-3.3371,0.55289,0.2023,0.5095,0.6275,-763249056,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.4604,1.087,-0.002441,8.116,27.14,26.65,0.51286,0.43341,0.42756,0.60525,0.3744,0.1253,-0.2611,-761699926,68
6,-0.3066,1.075,0.1064,16.54,-25.23,3.136,0.13678,0.10434,0.68137,0.71143,-0.2687,0.07668,0.05676,-761930002,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.06885,1.013,0.3672,15.43,4.396,-6.966,0.40201,0.33643,0.50854,0.68307,0.01811,0.04747,0.1108,-762020247,126
9,-0.6753,0.251,0.08154,57.84,-7.097,-41.67,0.613,0.1379,0.6532,0.42254,0.009003,-0.4701,-0.02708,-763046986,70
10,0.01074,1.034,-1.009,-323.3,157.4,261.4,0.48971,0.36235,-0.79111,-0.054982,-0.7242,0.5921,-0.4947,-762402466,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.5552,0.9644,0.1162,-72.49,-100.2,233.7,-37.951,-11.207,12.238,0.55146,-0.05311,-0.6756,-0.4864,-762388819,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.3125,0.8174,0.7793,-6.371,10.97,23.37,26.71,-23.396,-7.091,0.55806,0.1497,0.4649,0.6709,-763096027,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.1665,1.147,0.2246,8.238,-1.915,15.24,0.49221,0.4359,0.43293,0.61668,0.05508,0.1839,-0.02051,-761619922,68
6,-0.09863,0.6826,0.1362,8.358,-65.88,30.3,0.16298,0.16029,0.68401,0.69273,-0.09775,-0.3173,0.1234,-761779557,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.04834,0.9399,0.2827,64.01,-4.698,-7.82,0.39376,0.34585,0.53605,0.66181,0.01273,-0.04195,0.09665,-761930411,126
9,-0.5918,0.249,0.05664,64.92,21.53,-52.6,0.61568,0.13924,0.66665,0.3964,0.1187,-0.4509,-0.01573,-762997028,70
10,0.6426,-0.05737,-1.023,-97.53,-433.9,352.4,0.4182,-0.20496,-0.87957,-0.097282,-0.133,-0.05707,-0.3914,-762249937,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.2993,0.5757,-0.1123,-40.14,-106,192.9,-39.597,-7.1567,13.44,0.55717,-0.1023,-0.6791,-0.4669,-762359532,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.3833,0.4019,0.3867,5.592,3.218,11.71,25.66,-25.646,-5.441,0.52545,0.145,0.4813,0.6864,-762941062,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.1553,0.9702,0.2871,37.41,-0.3281,-6.184,0.48479,0.44375,0.44105,0.61118,0.0405,0.0008545,0.06999,-761539916,68
6,0.124,0.9014,0.124,-7.389,-75.77,36.28,0.1738,0.19563,0.67669,0.68819,0.08998,-0.09801,0.1164,-761727757,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.02832,0.9121,-0.03467,63.77,14.22,8.72,0.37564,0.3724,0.57449,0.62464,-0.005295,-0.08536,-0.09721,-761810310,126
9,-0.6123,1.464,0.09473,13.04,80.06,-34.78,0.61393,0.1217,0.72205,0.29483,0.2025,0.8892,0.1671,-762827120,70
10,0.04541,0.09399,-0.7683,7.82,172.3,-28.18,0.28934,-0.34657,-0.89217,-0.014034,-0.4806,0.2695,0.06386,-762141850,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,-0.006836,0.004395,-0.4536,10.76,-140.5,93.72,-38.383,2.2908,18.846,0.54305,-0.217,-0.7109,-0.3906,-762348484,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.3857,1.186,0.4438,30.13,-31.27,-61.1,26.71,-26.096,-4.991,0.54665,0.1476,0.4906,0.6623,-762788015,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.06982,0.9917,0.1738,39.73,-13.57,-17.41,0.4828,0.45378,0.4564,0.59388,-0.02844,0.01146,0.002258,-761480031,68
6,0.3564,1.348,-0.1519,-39.68,-31.39,-17.13,0.20398,0.22216,0.6545,0.6933,0.3154,0.35,-0.1964,-761649537,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.1777,1.015,0.168,53.33,-24.66,-2.327,0.35523,0.39784,0.60043,0.59583,0.1302,0.01698,0.2056,-761680324,126
9,-0.4521,0.7344,-0.05762,-21.94,30.74,-20.86,0.58986,0.098871,0.7465,0.29158,0.3709,0.1824,0.07648,-762746929,70
10,0.04395,0.155,-0.8865,57.01,61.97,-86.47,0.4058,-0.2601,-0.87484,-0.048193,-0.6911,0.2818,-0.2205,-762022456,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,-0.01318,-0.02783,-0.5,21.26,-155.4,91.04,-36.883,4.5408,18.846,0.53802,-0.2253,-0.7163,-0.383,-762340119,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.09912,1.413,0.6431,49.54,49.24,-14.41,29.56,-21.296,-3.941,0.56896,0.1601,0.5202,0.6164,-762688996,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.06885,0.9292,0.06982,3.965,-10.09,-1.911,0.48184,0.46417,0.46652,0.57856,-0.01868,-0.05792,-0.06398,-761400014,68
6,0.2378,1.119,-0.1157,-5.192,-12.84,33.29,0.20416,0.22947,0.64811,0.69686,0.1826,0.1222,-0.1703,-761589548,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.2417,1.051,0.7813,-118.3,-227.8,0.7248,0.50242,0.51438,0.51209,0.46982,-0.2104,0.05321,0.8349,-761508630,126
9,-0.4517,0.396,-0.2241,-60.69,29.52,0.5627,0.56821,0.057181,0.75636,0.31904,0.3714,-0.1516,-0.07341,-762647592,70
10,0.3047,0.26,-0.8337,62.69,-72.8,-82.38,0.38819,-0.19464,-0.90032,-0.029154,-0.4057,0.3586,-0.1368,-761942490,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,-0.04443,0.001953,-0.7378,54.77,-247.3,93.78,-36.122,7.2345,21.701,0.51537,-0.2511,-0.7393,-0.3533,-762310103,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.0376,1.222,0.458,25.79,87.32,-2.14,29.263,-22.047,-1.841,0.5597,0.1537,0.535,0.6139,-762660968,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.1128,0.9585,0.04199,-84.47,-3.502,-0.3242,0.49493,0.45571,0.45061,0.58679,0.02402,-0.02141,-0.1366,-761320024,68
6,-0.006836,0.834,-0.1753,5.856,-22.6,10.15,0.19465,0.24543,0.6408,0.70089,-0.1014,-0.1598,-0.2336,-761489561,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.8223,0.6846,-0.3662,-157.8,-123.8,28.31,0.64299,0.51457,0.33399,0.45851,-0.8646,-0.2834,-0.6135,-761400411,126
9,-0.728,1.033,-0.231,-54.65,-1.543,16.68,0.55055,0.025912,0.74452,0.37673,0.07224,0.4437,-0.121,-762526916,70
10,0.3677,0.03345,-0.8386,22.83,-95.32,-101.2,0.35201,-0.1511,-0.92338,-0.024938,-0.2899,0.09378,-0.08769,-761892367,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2.268,0.1953,-0.2261,-2.115,66.69,42.09,-1.7858,16.653,38.042,0.20996,-0.4289,-0.8718,-0.109,-762190720,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.2183,0.6084,0.001465,-30.42,54.67,22.52,29.267,-22.351,3.4129,0.50494,0.1124,0.5736,0.6351,-762549144,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.03125,1.636,0.4248,-125.3,4.433,-7.038,0.52664,0.42115,0.41353,0.61178,-0.04849,0.6862,0.1216,-761249905,68
6,0.07178,0.8325,-0.1499,9.884,-62.58,-2.785,0.20503,0.262,0.63906,0.69349,-0.02956,-0.1613,-0.1958,-761430006,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.5918,1.238,0.2056,-39.08,10.87,9.27,0.68391,0.5169,0.28247,0.43046,-0.6504,0.2881,-0.1005,-761280321,126
9,-0.6675,0.3467,0.208,14.2,-6.426,-12.38,0.54343,0.031379,0.6659,0.51016,0.02426,-0.3669,0.09685,-762277491,70
10,0.7578,-0.02856,-0.5603,-15.13,-51.99,-141.4,0.30701,-0.059631,-0.94841,-0.052004,0.1693,-0.09059,0.2458,-761801847,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2.268,0.1953,-0.2261,-2.115,66.69,42.09,-1.7858,16.653,38.042,0.20996,-0.4289,-0.8718,-0.109,-762190720,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.1528,0.9131,0.2202,-37.38,2.79,18.18,29.867,-24.751,5.6629,0.48324,0.0907,0.5648,0.6628,-762450986,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.09814,1.136,0.728,-122.5,-206.9,-49.64,0.60116,0.40072,0.32698,0.60919,0.003052,0.2561,0.263,-761170495,68
6,0.1655,0.8179,0.0918,13.79,-104.3,-22.56,0.25683,0.30646,0.63114,0.66467,0.08234,-0.1785,0.07631,-761319466,52
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.1787,0.8994,0.4956,-5.995,-32.04,-34.8,0.69388,0.50055,0.27775,0.43685,0.1268,-0.03789,0.151,-761200250,126
9,-0.7827,0.7036,0.167,31.41,4.927,-5.358,0.60177,0.050744,0.66688,0.43654,-0.0244,0.06032,0.06161,-762059211,70
10,0.9502,0.1062,-0.8376,-15.8,-19.39,-155.9,0.29187,0.014122,-0.95269,-0.083582,0.3964,-0.06129,-0.02199,-761741959,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.7368,0.5059,-0.7144,-67.06,-189.3,-60.76,-18.149,12.416,33.983,0.33842,-0.3636,-0.8324,-0.2456,-762010268,98
13,0.1821,0.9927,0.01855,1.802,-20.37,15.38,0.055212,-0.045948,-0.68117,-0.7286,0.03996,0.005173,-0.04924,602493643,98
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.03174,0.02979,1.037,0.2232,0.2651,0.09918,-36.45,27.6,36.45,0.89412,0.0197,0.002569,-0.4474,-1439293609,108
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.4946,0.7715,0.6768,51.8,-33.59,0.7286,28.963,-22.35,-2.1357,0.50896,0.09728,0.5229,0.6768,-761789403,66
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.1626,0.6836,-0.3271,-11.66,-102.6,-66.43,0.67008,0.42099,0.2458,0.55977,-0.3045,-0.1558,-0.8518,-761099918,68
